report_year,utility_id_ferc1,utility_name_ferc1,seller_name,,Demand Charges,Average Monthly Billing Demand (MW),Energy Charges,Energy Purchased (MWh),Other Charges,purchase_type_code,Total Settlemrent ($),state,Demand Price ($/monthly avg MW),Energy Price ($/MWh)
2003,162,"Puget Sound Energy, Inc.",enmax energy,,,,1181033,21712,,OS,1181033,WA,,54.39540346
2003,162,"Puget Sound Energy, Inc.",enron power marketing,,,,-112531,,,OS,-112531,WA,,
2003,162,"Puget Sound Energy, Inc.",entergy koch trading,,,,3629450,85750,,OS,3629450,WA,,42.32594752
2003,162,"Puget Sound Energy, Inc.",epcor merchant & capital,,,,854709,19454,,OS,854709,WA,,43.93487201
2003,162,"Puget Sound Energy, Inc.",eugene water & electric,,,,1439795,38650,,OS,1439795,WA,,37.25213454
2003,162,"Puget Sound Energy, Inc.",franklin county pud,,,,153125,4228,,OS,153125,WA,,36.21688742
2003,162,"Puget Sound Energy, Inc.",grant county pud #2,,,,2357661,70418,,OS,2357661,WA,,33.48094237
2003,162,"Puget Sound Energy, Inc.",grays harbor pud #1,,,,413567,14618,,OS,413567,WA,,28.29162676
2003,162,"Puget Sound Energy, Inc.",hinson power company,,,,57450,1600,,OS,57450,WA,,35.90625
2003,162,"Puget Sound Energy, Inc.",idacorp,,,,1737502,49072,,OS,1737502,WA,,35.40719759
2003,162,"Puget Sound Energy, Inc.",idaho power company,,,,1187013,31233,,OS,1187013,WA,,38.00509077
2003,162,"Puget Sound Energy, Inc.",klamath falls,,,,601418,14000,,OS,601418,WA,,42.95842857
2003,162,"Puget Sound Energy, Inc.","los angeles, city of",,,,19050,550,,OS,19050,WA,,34.63636364
2003,162,"Puget Sound Energy, Inc.","mieco, inc",,,,902600,23665,,OS,902600,WA,,38.14071413
2003,162,"Puget Sound Energy, Inc.",modesto irrigation,,,,311437,10014,,OS,311437,WA,,31.10015978
2003,162,"Puget Sound Energy, Inc.",morgan stanely,,,,5052205,129433,825415,OS,5877620,WA,,39.03336089
2003,162,"Puget Sound Energy, Inc.",northern calif. power agency,,,,457796,15379,,OS,457796,WA,,29.76760518
2003,162,"Puget Sound Energy, Inc.",northwestern energy,,,,2728202,78763,,OS,2728202,WA,,34.63811688
2003,162,"Puget Sound Energy, Inc.",np energy,,,,418528,13739,,OS,418528,WA,,30.46277022
2003,162,"Puget Sound Energy, Inc.",pacific northwest generation grp.,,,,3219061,90259,,OS,3219061,WA,,35.66470934
2003,162,"Puget Sound Energy, Inc.",pacific power & light,,,,3060747,84880,,OS,3060747,WA,,36.05969604
2003,162,"Puget Sound Energy, Inc.",pacificorp power marketing,,,,10594154,282499,,OS,10594154,WA,,37.50156284
2003,162,"Puget Sound Energy, Inc.",portland general electric,,,,5943099,136962,,OS,5943099,WA,,43.3923205
2003,162,"Puget Sound Energy, Inc.",powerex,,,,15107920,404064,,OS,15107920,WA,,37.38991843
2003,162,"Puget Sound Energy, Inc.",pp&l montana,,,,8034197,252807,,OS,8034197,WA,,31.77996258
2003,162,"Puget Sound Energy, Inc.",ppm energy,,,,9635772,240236,-603945,OS,9031827,WA,,40.10960888
2003,162,"Puget Sound Energy, Inc.",public service of colorado,,,,5892301,151336,,OS,5892301,WA,,38.93522361
2003,162,"Puget Sound Energy, Inc.",rainbow energy,,,,1180865,31454,,OS,1180865,WA,,37.54260189
2003,162,"Puget Sound Energy, Inc.",redding,,,,83897,2617,,OS,83897,WA,,32.05846389
2003,162,"Puget Sound Energy, Inc.",rwe trading americas,,,,493904,11234,,OS,493904,WA,,43.96510593
2003,162,"Puget Sound Energy, Inc.",sacramento municipal district,,,,360480,10270,,OS,360480,WA,,35.10029211
2003,162,"Puget Sound Energy, Inc.",san diego gas & electric,,,,355376,10192,,OS,355376,WA,,34.86813187
2003,162,"Puget Sound Energy, Inc.","santa clara, city of",,,,4728184,125565,,OS,4728184,WA,,37.65527018
2003,162,"Puget Sound Energy, Inc.",seattle city light,,,,3753949,112361,,OS,3753949,WA,,33.40971511
2003,162,"Puget Sound Energy, Inc.",sempra energy trading,,,,13856598,373559,,OS,13856598,WA,,37.09346582
2003,162,"Puget Sound Energy, Inc.",sierra pacific power,,,,26050,675,,OS,26050,WA,,38.59259259
2003,162,"Puget Sound Energy, Inc.",snohomish county pud #1,,,,1160696,33308,,OS,1160696,WA,,34.847364
2003,162,"Puget Sound Energy, Inc.","tacoma, city of",,,,6450294,169729,,OS,6450294,WA,,38.00348791
2003,162,"Puget Sound Energy, Inc.",tenaska - cogen tolling,,,,306184,5106,,OS,306184,WA,,59.96553075
2003,162,"Puget Sound Energy, Inc.",tractebel energy marketing,,,,1748231,44535,,OS,1748231,WA,,39.255215
2003,162,"Puget Sound Energy, Inc.",transalta energy marketing,,,,33318856,901070,252000,OS,33570856,WA,,36.97698958
2003,162,"Puget Sound Energy, Inc.",trasncanada power,,,,516003,14478,,OS,516003,WA,,35.64048902
2003,162,"Puget Sound Energy, Inc.",turlock irrigation district,,,,1827695,49712,,OS,1827695,WA,,36.76567026
2003,162,"Puget Sound Energy, Inc.",ubs ag,,,,1494484,34597,,OS,1494484,WA,,43.19692459
2003,162,"Puget Sound Energy, Inc.",washington water power,,,,3788668,131672,,OS,3788668,WA,,28.77352816
2003,162,"Puget Sound Energy, Inc.",deferred energy - black creek,,,,,,18133,OS,18133,WA,,
2003,162,"Puget Sound Energy, Inc.",bonneville pwr admin-amort. of wnp#3,,,,,,3526620,OS,3526620,WA,,
2003,162,"Puget Sound Energy, Inc.",residential exchange-refunding (sch94),,,,,,-173839533,OS,-173839533,WA,,
2003,162,"Puget Sound Energy, Inc.",total,,62015512,,631135764,19147146,-84426527,,608724749,WA,,32.96239366
2004,162,"Puget Sound Energy, Inc.",bc hydro & power auth.,,,,1378967,20287,,LF,1378967,WA,,67.97293833
2004,162,"Puget Sound Energy, Inc.",bonneville power admin,,,,10730064,383729,,LF,10730064,WA,,27.96260903
2004,162,"Puget Sound Energy, Inc.",chelan county pud #1,,,,,,5492940,LF,5492940,WA,,
2004,162,"Puget Sound Energy, Inc.",chelan county pud #1,,,,8536127,,1142191,LF,9678318,WA,,
2004,162,"Puget Sound Energy, Inc.",chelan county pud #1,,,,7843617,1456677,-119308,LF,7724309,WA,,5.384595899
2004,162,"Puget Sound Energy, Inc.",chelan county pud #1,,,,,,18080422,LF,18080422,WA,,
2004,162,"Puget Sound Energy, Inc.",chelan county pud #1,,,,,,-193296,LF,-193296,WA,,
2004,162,"Puget Sound Energy, Inc.",chelan county pud #1,,,,11061385,1973309,373288,LF,11434673,WA,,5.60550071
2004,162,"Puget Sound Energy, Inc.",chelan county pud #1,,,,,,13227306,LF,13227306,WA,,
2004,162,"Puget Sound Energy, Inc.",douglas county pud #1,,,,5199079,1041469,,LF,5199079,WA,,4.992063134
2004,162,"Puget Sound Energy, Inc.",grant county pud #2 - priest rapids,,,,2450048,348875,,LF,2450048,WA,,7.02271014
2004,162,"Puget Sound Energy, Inc.",grant county pud #2 - wanapum,,,,3321972,411361,,LF,3321972,WA,,8.075563799
2004,162,"Puget Sound Energy, Inc.",northwestern energy,,31236576,,3669190,726522,51022,LF,34956788,WA,,5.050349473
2004,162,"Puget Sound Energy, Inc.",northern wasco county pud,,,,2440105,39345,,LF,2440105,WA,,62.01817258
2004,162,"Puget Sound Energy, Inc.",pacificorp,,,,7181,449,,LU,7181,WA,,15.99331849
2004,162,"Puget Sound Energy, Inc.",snohomish county pud #1,,,,3695643,89984,,LF,3695643,WA,,41.07000133
2004,162,"Puget Sound Energy, Inc.",kingdom energy - purpa,,,,23634,442,,LU,23634,WA,,53.47058824
2004,162,"Puget Sound Energy, Inc.",koma kulshan assoc. - purpa,,,,3437756,45453,,LU,3437756,WA,,75.63320353
2004,162,"Puget Sound Energy, Inc.",louis kahn - purpa,,,,,,-154,AD,-154,WA,,
2004,162,"Puget Sound Energy, Inc.",march point - purpa,,,,36466990,675691,544065,LU,37011055,WA,,53.96992116
2004,162,"Puget Sound Energy, Inc.",march point - purpa,,,,23581077,369630,1714205,LU,25295282,WA,,63.79643698
2004,162,"Puget Sound Energy, Inc.",pt. townsend - purpa,,,,88650,2426,,LU,88650,WA,,36.54163232
2004,162,"Puget Sound Energy, Inc.",puget sound hydro - purpa,,,,449102,15354,,LU,449102,WA,,29.24983718
2004,162,"Puget Sound Energy, Inc.",puyallup energy recovery,,,,272879,9938,,LU,272879,WA,,27.45814047
2004,162,"Puget Sound Energy, Inc.",puyallup energy recovery,,,,,,60000,LU,60000,WA,,
2004,162,"Puget Sound Energy, Inc.",puyallup energy recovery,,,,,,180000,LU,180000,WA,,
2004,162,"Puget Sound Energy, Inc.",puyallup energy recovery,,,,,,91575,LU,91575,WA,,
2004,162,"Puget Sound Energy, Inc.",south fork assoc - purpa,,,,917805,12237,,LU,917805,WA,,75.00245158
2004,162,"Puget Sound Energy, Inc.",spokane - purpa,,,,12956220,148603,,LU,12956220,WA,,87.18679973
2004,162,"Puget Sound Energy, Inc.",sts hydro - purpa,,,,57055,1789,,LU,57055,WA,,31.8921185
2004,162,"Puget Sound Energy, Inc.",hutchinson hydro llc - purpa,,,,6326,161,,LU,6326,WA,,39.29192547
2004,162,"Puget Sound Energy, Inc.",sumas - purpa,,,,78064126,1038060,1807921,LU,79872047,WA,,75.20194016
2004,162,"Puget Sound Energy, Inc.",tenaska - purpa,,,,,,14744004,LU,14744004,WA,,
2004,162,"Puget Sound Energy, Inc.",tenaska - purpa,,,,41511727,530669,52725617,LU,94237344,WA,,78.22527225
2004,162,"Puget Sound Energy, Inc.",twin falls assoc. - purpa,,,,5391375,71885,,LU,5391375,WA,,75
2004,162,"Puget Sound Energy, Inc.",vanderhaak dairy,,,,7020,201,,LU,7020,WA,,34.92537313
2004,162,"Puget Sound Energy, Inc.",bonneville power admin,,,,,,,EX,,WA,,
2004,162,"Puget Sound Energy, Inc.",pacific gas & electric,,,,,,,EX,,WA,,
2004,162,"Puget Sound Energy, Inc.",powerex - exchange,,,,,,-3675494,EX,-3675494,WA,,
2004,162,"Puget Sound Energy, Inc.",seattle,,,,,,396480,EX,396480,WA,,
2004,162,"Puget Sound Energy, Inc.",tacoma,,,,,,,EX,,WA,,
2004,162,"Puget Sound Energy, Inc.",franklin county pud,,,,,,4860,EX,4860,WA,,
2004,162,"Puget Sound Energy, Inc.",avista energy,,,,,,-43529,EX,-43529,WA,,
2004,162,"Puget Sound Energy, Inc.",transalta energy marketing,,,,,,-978331,EX,-978331,WA,,
2004,162,"Puget Sound Energy, Inc.",bonneville power admin,,,,,,348652,EX,348652,WA,,
2004,162,"Puget Sound Energy, Inc.",pacificorp,,,,,,,EX,,WA,,
2004,162,"Puget Sound Energy, Inc.",american electric power services,,,,9319292,209065,,OS,9319292,WA,,44.57605051
2004,162,"Puget Sound Energy, Inc.",arizona public service,,,,11653212,222685,,OS,11653212,WA,,52.33047578
2004,162,"Puget Sound Energy, Inc.",avista energy,,,,41125779,992350,190000,OS,41315779,WA,,41.44281655
2004,162,"Puget Sound Energy, Inc.",benton county pud,,,,1088998,29476,,OS,1088998,WA,,36.94524359
2004,162,"Puget Sound Energy, Inc.",black hills power,,,,850580,21040,,OS,850580,WA,,40.42680608
2004,162,"Puget Sound Energy, Inc.",bonneville power admin,,,,15461088,381700,,OS,15461088,WA,,40.50586324
2004,162,"Puget Sound Energy, Inc.",bp energy,,,,8983101,206109,,OS,8983101,WA,,43.58422485
2004,162,"Puget Sound Energy, Inc.","burbank, city of",,,,35320,702,,OS,35320,WA,,50.31339031
2004,162,"Puget Sound Energy, Inc.",calpine corporation,,,,6815220,151890,,OS,6815220,WA,,44.86944499
2004,162,"Puget Sound Energy, Inc.",cargill - alliant,,,,2776722,63618,,OS,2776722,WA,,43.64679808
2004,162,"Puget Sound Energy, Inc.",chelan county pud #1,,,,3989763,94013,,OS,3989763,WA,,42.43841809
2004,162,"Puget Sound Energy, Inc.",clatskanie pud,,,,960497,22220,,OS,960497,WA,,43.22668767
2004,162,"Puget Sound Energy, Inc.",conoco,,,,1425,25,,OS,1425,WA,,57
2004,162,"Puget Sound Energy, Inc.",constellation power,,,,21664416,480651,250000,OS,21914416,WA,,45.07306965
2004,162,"Puget Sound Energy, Inc.",coral power,,,,13962024,328418,,OS,13962024,WA,,42.51296823
2004,162,"Puget Sound Energy, Inc.",douglas county pud#1,,,,9823294,276560,,OS,9823294,WA,,35.51957622
2004,162,"Puget Sound Energy, Inc.",duke energy - detm,,,,2034525,61175,,OS,2034525,WA,,33.25745811
2004,162,"Puget Sound Energy, Inc.",enmax energy,,,,497019,12503,,OS,497019,WA,,39.75197952
2004,162,"Puget Sound Energy, Inc.",entergy koch trading,,,,3229250,71400,,OS,3229250,WA,,45.22759104
2004,162,"Puget Sound Energy, Inc.",epcor merchant & capital,,,,490812,13528,,OS,490812,WA,,36.28119456
2004,162,"Puget Sound Energy, Inc.",eugene water & electric,,,,2534295,69845,,OS,2534295,WA,,36.28455867
2004,162,"Puget Sound Energy, Inc.",franklin county pud,,,,172410,4450,,OS,172410,WA,,38.74382022
2004,162,"Puget Sound Energy, Inc.",grant county pud #2,,,,1854326,47752,,OS,1854326,WA,,38.83242587
2004,162,"Puget Sound Energy, Inc.",grays harbor pud #1,,,,1307975,40060,,OS,1307975,WA,,32.6503994
2004,162,"Puget Sound Energy, Inc.",idaho falls power,,,,233820,5000,,OS,233820,WA,,46.764
2004,162,"Puget Sound Energy, Inc.",idaho power company,,,,220325,5632,,OS,220325,WA,,39.12020597
2004,162,"Puget Sound Energy, Inc.",j aron company,,,,2334860,69905,,OS,2334860,WA,,33.40047207
2004,162,"Puget Sound Energy, Inc.",klamath falls,,,,967924,19850,,OS,967924,WA,,48.76191436
2004,162,"Puget Sound Energy, Inc.","los angeles, city of",,,,62295,1115,,OS,62295,WA,,55.86995516
2004,162,"Puget Sound Energy, Inc.",merrill lynch commodities,,,,530600,9800,,OS,530600,WA,,54.14285714
2004,162,"Puget Sound Energy, Inc.",modesto irrigation,,,,185615,4711,,OS,185615,WA,,39.40033963
2004,162,"Puget Sound Energy, Inc.",morgan stanely,,,,3578167,85548,40297,OS,3618464,WA,,41.82642493
2004,162,"Puget Sound Energy, Inc.",northern calif. power agency,,,,522680,14139,,OS,522680,WA,,36.9672537
2004,162,"Puget Sound Energy, Inc.",northwestern energy,,,,,4,,OS,,WA,,0
2004,162,"Puget Sound Energy, Inc.",np energy,,,,233867,6677,,OS,233867,WA,,35.02576007
2004,162,"Puget Sound Energy, Inc.",okanogan pud,,,,8820,230,,OS,8820,WA,,38.34782609
2004,162,"Puget Sound Energy, Inc.",pacific northwest generation grp.,,,,6179990,145872,,OS,6179990,WA,,42.36584129
2004,162,"Puget Sound Energy, Inc.",pacificorp,,,,7615714,189194,,OS,7615714,WA,,40.2534647
2004,162,"Puget Sound Energy, Inc.",portland general electric,,,,3365441,78219,,OS,3365441,WA,,43.02587607
2004,162,"Puget Sound Energy, Inc.",powerex,,,,17170605,365695,,OS,17170605,WA,,46.9533491
2004,162,"Puget Sound Energy, Inc.",pp&l montana,,,,4809577,118297,,OS,4809577,WA,,40.65679603
2004,162,"Puget Sound Energy, Inc.",ppm energy,,,,18227903,415986,-194745,OS,18033158,WA,,43.81854918
2004,162,"Puget Sound Energy, Inc.",public service of colorado,,,,1650857,40070,,OS,1650857,WA,,41.19932618
2004,162,"Puget Sound Energy, Inc.",public service of new mexico,,,,45000,1200,,OS,45000,WA,,37.5
2004,162,"Puget Sound Energy, Inc.",rainbow energy,,,,3625149,87960,,OS,3625149,WA,,41.21360846
2004,162,"Puget Sound Energy, Inc.","redding, city of",,,,60131,1298,,OS,60131,WA,,46.32588598
2004,162,"Puget Sound Energy, Inc.",rwe trading americas,,,,812700,18600,,OS,812700,WA,,43.69354839
2004,162,"Puget Sound Energy, Inc.",sacramento municipal district,,,,138305,2785,,OS,138305,WA,,49.66068223
2004,162,"Puget Sound Energy, Inc.",san diego gas & electric,,,,495772,12595,,OS,495772,WA,,39.36260421
2004,162,"Puget Sound Energy, Inc.","santa clara, city of",,,,457450,9650,,OS,457450,WA,,47.40414508
2004,162,"Puget Sound Energy, Inc.",seattle city light,,,,6815731,184567,,OS,6815731,WA,,36.92822119
2004,162,"Puget Sound Energy, Inc.",sempra energy trading,,,,11181401,271603,,OS,11181401,WA,,41.16817929
2004,162,"Puget Sound Energy, Inc.",sierra pacific power,,,,9960,260,,OS,9960,WA,,38.30769231
2004,162,"Puget Sound Energy, Inc.",snohomish county pud #1,,,,2165770,52555,,OS,2165770,WA,,41.20958995
2004,162,"Puget Sound Energy, Inc.",southern california edison,,,,284100,7925,,OS,284100,WA,,35.84858044
2004,162,"Puget Sound Energy, Inc.",sp newsprint,,,,67728,1488,,OS,67728,WA,,45.51612903
2004,162,"Puget Sound Energy, Inc.","tacoma, city of",,,,2468296,62447,,OS,2468296,WA,,39.52625426
2004,162,"Puget Sound Energy, Inc.",tenaska - cogen tolling,,,,276503,5249,,OS,276503,WA,,52.67727186
2004,162,"Puget Sound Energy, Inc.",tractebel energy marketing,,,,17531347,405749,216000,OS,17747347,WA,,43.20736958
2004,162,"Puget Sound Energy, Inc.",transalta energy marketing,,,,36075627,823505,,OS,36075627,WA,,43.80741708
2004,162,"Puget Sound Energy, Inc.",trasncanada power,,,,338976,8823,,OS,338976,WA,,38.41958518
2004,162,"Puget Sound Energy, Inc.",turlock irrigation district,,,,1411746,35137,,OS,1411746,WA,,40.17833053
2004,162,"Puget Sound Energy, Inc.",ubs ag,,,,4791476,118000,,OS,4791476,WA,,40.60572881
2004,162,"Puget Sound Energy, Inc.",washington water power,,,,3366205,82066,,OS,3366205,WA,,41.01826579
2004,162,"Puget Sound Energy, Inc.",deferred energy - black creek,,,,,,137017,OS,137017,WA,,
2004,162,"Puget Sound Energy, Inc.",total,,31236576,,584514896,16985187,-64333238,,551418234,WA,,34.41321523
2004,162,"Puget Sound Energy, Inc.",deviations,,,,,,,EX,,WA,,
2004,162,"Puget Sound Energy, Inc.",bonneville pwr admin-amort. of wnp#3,,,,,,3526620,OS,3526620,WA,,
2004,162,"Puget Sound Energy, Inc.",residential exchange-refunding (sch94),,,,,,-174472863,OS,-174472863,WA,,
2005,162,"Puget Sound Energy, Inc.",bc hydro,,,,1448755,21623,,LF,1448755,WA,,67.00064746
2005,162,"Puget Sound Energy, Inc.",bonneville power association,,,,11314370,407654,,LF,11314370,WA,,27.75483621
2005,162,"Puget Sound Energy, Inc.",chelan pud #1 (rock island),,,,,,20096830,LF,20096830,WA,,
2005,162,"Puget Sound Energy, Inc.",chelan pud #1 (rock island),,,,16094354,1374698,1757068,LF,17851422,WA,,11.70755613
2005,162,"Puget Sound Energy, Inc.",chelan pud #1 (rock island),,,,,,-175723,LF,-175723,WA,,
2005,162,"Puget Sound Energy, Inc.",chelan pud - rocky reach,,,,12429576,2144283,13242182,LF,25671758,WA,,5.796611735
2005,162,"Puget Sound Energy, Inc.",chelan pud - rocky reach,,,,,,830885,LF,830885,WA,,
2005,162,"Puget Sound Energy, Inc.",douglas county pud #1,,,,3730465,1057504,,LF,3730465,WA,,3.527613134
2005,162,"Puget Sound Energy, Inc.",grant pud #2 - priest rapids,,,,3507235,386705,-37977,LF,3469258,WA,,9.06953621
2005,162,"Puget Sound Energy, Inc.",grant pud #2 - wanapum,,,,4327884,434635,-38504,LF,4289380,WA,,9.957513776
2005,162,"Puget Sound Energy, Inc.",northwestern energy,,32810136,,4075296,801043,-59963,LF,36825469,WA,,5.087487189
2005,162,"Puget Sound Energy, Inc.",northwestern energy,,,,,,51022,LF,51022,WA,,
2005,162,"Puget Sound Energy, Inc.",snohomish county pud #1,,,,3712047,89728,,LF,3712047,WA,,41.36999599
2005,162,"Puget Sound Energy, Inc.",vanderhaak dairy digester,,,,62656,1790,,LF,62656,WA,,35.00335196
2005,162,"Puget Sound Energy, Inc.",northern wasco county pud,,,,2645367,41804,,LF,2645367,WA,,63.28023634
2005,162,"Puget Sound Energy, Inc.",hutchinson hydro - purpa,,,,119443,2364,,LU,119443,WA,,50.52580372
2005,162,"Puget Sound Energy, Inc.",koma kulshan associates - purpa,,,,2419259,31836,,LU,2419259,WA,,75.99129916
2005,162,"Puget Sound Energy, Inc.",march point - purpa,,,,37285725,679632,-76287,LU,37209438,WA,,54.86163836
2005,162,"Puget Sound Energy, Inc.",march point - purpa,,,,21556441,337174,-1890454,LU,19665987,WA,,63.93269054
2005,162,"Puget Sound Energy, Inc.",puget sound hydro - purpa,,,,550174,18809,,LU,550174,WA,,29.25057153
2005,162,"Puget Sound Energy, Inc.",port townsend paper co.,,,,120641,2498,,LU,120641,WA,,48.29503603
2005,162,"Puget Sound Energy, Inc.",puyallup energy recovery company - pur,,91575,,202111,6484,12103,LU,305789,WA,,31.17072795
2005,162,"Puget Sound Energy, Inc.",puyallup energy recovery company - pur,,,,,,60000,LU,60000,WA,,
2005,162,"Puget Sound Energy, Inc.",puyallup energy recovery company - pur,,,,,,180000,LU,180000,WA,,
2005,162,"Puget Sound Energy, Inc.",spokane - purpa,,,,12883649,147314,,LU,12883649,WA,,87.45705771
2005,162,"Puget Sound Energy, Inc.",sumas cogeneration - purpa,,,,79366005,1032317,,LU,79366005,WA,,76.88142789
2005,162,"Puget Sound Energy, Inc.",kingdom energy - purpa,,,,260,5,,LU,260,WA,,52
2005,162,"Puget Sound Energy, Inc.",tenaska - purpa,,,,56082468,523310,56784563,LU,112867031,WA,,107.1687298
2005,162,"Puget Sound Energy, Inc.",tenaska - purpa,,,,,,17907996,LU,17907996,WA,,
2005,162,"Puget Sound Energy, Inc.",twin falls associates - purpa,,,,3634725,48463,,LU,3634725,WA,,75
2005,162,"Puget Sound Energy, Inc.",southfork associates - purpa,,,,615510,8207,,LU,615510,WA,,74.99817229
2005,162,"Puget Sound Energy, Inc.",bonneville power association,,,,,,199425,EX,199425,WA,,
2005,162,"Puget Sound Energy, Inc.",franklin county pud #1,,,,,,3402,EX,3402,WA,,
2005,162,"Puget Sound Energy, Inc.",pacific gas & elec,,,,,,,EX,,WA,,
2005,162,"Puget Sound Energy, Inc.",powerex,,,,,,-4038107,EX,-4038107,WA,,
2005,162,"Puget Sound Energy, Inc.",powerex corp.,,,,,,153600,EX,153600,WA,,
2005,162,"Puget Sound Energy, Inc.",seattle city light marketing,,,,,,479680,EX,479680,WA,,
2005,162,"Puget Sound Energy, Inc.",transalta energy marketing,,,,,,-631728,EX,-631728,WA,,
